"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @glowzers: how argentina plans to get their goal #pessi #ARGMEX  https://t.co/Q0zGwDN6Z5",FALSE,0,NA,2022-12-01 05:43:11,FALSE,NA,"1598190957127938048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MURALIDHAR4666",161,TRUE,FALSE,NA,NA
"RT @MadridPreeti: No major media outlet will talk about how Argentina have been gifted the 2 most controversial penalty decisions. Nobody w…",FALSE,0,NA,2022-12-01 05:43:11,FALSE,NA,"1598190956779827202",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HrushiPanchwagh",58,TRUE,FALSE,NA,NA
"RT @goal: ARGENTINA ARE THROUGH TO THE KNOCKOUT STAGES 🇦🇷 https://t.co/FFDUJuoiDx",FALSE,0,NA,2022-12-01 05:43:11,FALSE,NA,"1598190954657484802",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bijapuri1",3215,TRUE,FALSE,NA,NA
"RT @SupLizardNFT: 🏆 Special event coming 🏆

We are a group of passionate football lovers who support BRAZIL 🇧🇷 and ARGENTINA 🇦🇷 

If either…",FALSE,0,NA,2022-12-01 05:43:10,FALSE,NA,"1598190952622891008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Eren9708",47,TRUE,FALSE,NA,NA
"RT @MrRightke: Argentina is playing today and Messi fans are happy🥳💪",FALSE,0,NA,2022-12-01 05:43:10,FALSE,NA,"1598190950626775040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martialke",45,TRUE,FALSE,NA,NA
"RT @SSFootball: It’s all happening in Group C! 🤯

👉 Argentina score to take the lead and go top of the group.

👉 Mexico score twice, now le…",FALSE,0,NA,2022-12-01 05:43:09,FALSE,NA,"1598190947611054080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Tjale_Mokatsane",69,TRUE,FALSE,NA,NA
"RT @iam_presider: That wasn’t a penalty tbh, Glad it was saved. Rooting for Argentina but not this way. Let’s go Messi and Argentina 🔥",FALSE,0,NA,2022-12-01 05:43:08,FALSE,NA,"1598190942212984834",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigFredoe",14,TRUE,FALSE,NA,NA
"RT @HasbullaHive: Argentina is ready https://t.co/ZLGfdg2ilQ",FALSE,0,NA,2022-12-01 05:43:07,FALSE,NA,"1598190940165898240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sexoepiadas",3588,TRUE,FALSE,NA,NA
"RT @enokay69: @SneakerNyame_ I owe you 20k if Argentina don’t qualify",FALSE,0,NA,2022-12-01 05:43:06,FALSE,NA,"1598190933937299456",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewDompreh",32,TRUE,FALSE,NA,NA
"saudi pulled all that stunt against argentina only to finish bottom of the group 😭. teammates injuring themselves o… https://t.co/ci36qWYpwN",FALSE,0,NA,2022-12-01 05:43:06,TRUE,NA,"1598190933543383040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rxzxq",0,FALSE,FALSE,NA,NA
"RT @ESPNFC: We could see the USMNT play Argentina in the quarters if they each take care of business 😱 https://t.co/75z8lEPnab",FALSE,0,NA,2022-12-01 05:43:06,FALSE,NA,"1598190933509812225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Juniorkalypo",515,TRUE,FALSE,NA,NA
"RT @Football__Tweet: Leo Messi fans celebrating Argentina’s win against Poland in Bangladesh at 3am. 👌

#ARG | #FIFAWorldCup 

🎥 @noman_php…",FALSE,0,NA,2022-12-01 05:43:06,FALSE,NA,"1598190933237170178",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StuRichard39",40,TRUE,FALSE,NA,NA
"@MessiCav10i History happened!!! 

📅 𝟭𝟵𝟳𝟴: Argentina miss a penalty in their third game 
🏆 They went on to win the… https://t.co/576n6Sw4R5",FALSE,0,"MessiCav10i",2022-12-01 05:43:06,TRUE,"1598042306414006272","1598190933161697280","804764258206683136","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Johnluiz622",0,FALSE,FALSE,NA,NA
"@AhujaHarneet @AstroAmigo tournament format is different 
england will face france
argentina may face netherlands/usa",FALSE,0,"AhujaHarneet",2022-12-01 05:43:00,FALSE,"1598004142534164480","1598190911154159616","2157507086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nirajM16039066",0,FALSE,FALSE,NA,NA
"RT @brfootball: The first half of Poland vs. Argentina in an image 📸 https://t.co/n1pLrO4vI1",FALSE,0,NA,2022-12-01 05:42:58,FALSE,NA,"1598190902727831552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AndrewDompreh",870,TRUE,FALSE,NA,NA
"RT @1boreen_ye: In 1978, Kempes missed a penalty for Argentina in the third game, Argentina won #FIFAWorldCup  

In 1986, Maradona missed a…",FALSE,0,NA,2022-12-01 05:42:58,FALSE,NA,"1598190900479668230",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Edward_show1",14,TRUE,FALSE,NA,NA
"RT @TheEuropeanLad: Danny Makkelie is a coward for giving that penalty, no more World Cup games from FIFA for him? Should that have gone in…",FALSE,0,NA,2022-12-01 05:42:56,FALSE,NA,"1598190894544740354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tarus_caleb",177,TRUE,FALSE,NA,NA
"RT @ZachLowy: This is the WORLD Cup, not the UEFA + Brazil and Argentina Cup. Please take your elitism and Euro-centric bias and stick it w…",FALSE,0,NA,2022-12-01 05:42:55,FALSE,NA,"1598190889759019008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","the_ololade",269,TRUE,FALSE,NA,NA
"RT @visegrad24: Poland advances to the knock-out stage of the World Cup after a 0-2 loss against Argentina.

The Poles advance thanks to a…",FALSE,0,NA,2022-12-01 05:42:54,FALSE,NA,"1598190885640208385",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","herbertmaczq",44,TRUE,FALSE,NA,NA
"@Radio2000_ZA @bonganimtolo_ @NalaDagada @LonwaboNkohla @Official_SABC1 @SABC_Sport #2MillionGangGang in full swing… https://t.co/K6Ns5yLSQf",FALSE,0,"Radio2000_ZA",2022-12-01 05:42:54,TRUE,"1598184270056415233","1598190884994322432","284967242","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Gabojust",1,FALSE,FALSE,NA,NA
"@Titwyler @Gpeerex @Ziyechman Bottled it how??..when they gave Argentina the free kick why did Messi miss??",FALSE,0,"Titwyler",2022-12-01 05:42:54,FALSE,"1598077717639213058","1598190884084150272","1505906450052300803","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","brokeboistephen",0,FALSE,FALSE,NA,NA
"RT @DAZNBoxing: ❤️ @Canelo sends an apology to Lionel Messi and the country of Argentina 🇦🇷 https://t.co/pELBNvDWpi",FALSE,0,NA,2022-12-01 05:42:53,FALSE,NA,"1598190881219104768",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RamRithwik",66,TRUE,FALSE,NA,NA
"RT @TrollFootball: Argentina top their group and face Australia in the next round https://t.co/lpGuenA412",FALSE,0,NA,2022-12-01 05:42:53,FALSE,NA,"1598190878362947585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vaswani88",1162,TRUE,FALSE,NA,NA
"RT @ITGDsports: ""I want to apologise to Messi and the people of Argentina,"" Canelo Alvarez said.

#Messi #FIFAWorldCup #ArgentinaPolonia 
h…",FALSE,0,NA,2022-12-01 05:42:52,FALSE,NA,"1598190875364167680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sotoyorimarys",6,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 05:42:52,FALSE,NA,"1598190874705465344",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kenyamoorei",5849,TRUE,FALSE,NA,NA
"RT @iam_sabarish: Table Topper 🇦🇷🥵🔥

#Argentina 🇦🇷🔥🔥🔥",FALSE,0,NA,2022-12-01 05:42:51,FALSE,NA,"1598190871333474306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","duskie_king73",6,TRUE,FALSE,NA,NA
"RT @patitogotico: #WyrdWednesday 
In a neighborhood in Buenos Aires (Argentina) there is a tiny house that is only 2.5 m x 13 m length...it…",FALSE,0,NA,2022-12-01 05:42:50,FALSE,NA,"1598190867407568897",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","CthulhuNetwork",8,TRUE,FALSE,NA,NA
"RT @MintzPlasse: Got the squad watching!!! LFG Argentina!! https://t.co/tKhu74d547",FALSE,0,NA,2022-12-01 05:42:49,FALSE,NA,"1598190865121361920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","davidgominam",6063,TRUE,FALSE,NA,NA
"RT @LadiesALeague: all of Argentina right now https://t.co/R4Jv9SMew9",FALSE,0,NA,2022-12-01 05:42:48,FALSE,NA,"1598190860851871746",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hoemygodd",2,TRUE,FALSE,NA,NA
"RT @Sport_EN: Messi misses but Argentina through https://t.co/olpW7sYCee",FALSE,0,NA,2022-12-01 05:42:48,FALSE,NA,"1598190859329343489",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OladeleJimoh",19,TRUE,FALSE,NA,NA
"RT @strange16892330: The Situation is Dangerous 😏 Argentina🇦🇷 Fans After Their victory over Mexico🇲🇽 and Saudi Arabia🇸🇦 Losing From Poland…",FALSE,0,NA,2022-12-01 05:42:48,FALSE,NA,"1598190859123851266",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AshikMohan17",11,TRUE,FALSE,NA,NA
"RT @Rokedson: World Cup Daily: Group C chaos, plus looking ahead to Thursday https://t.co/EZntHlcdJz",FALSE,0,NA,2022-12-01 05:42:45,FALSE,NA,"1598190846964162560",NA,"<a href=""https://xiefan.com"" rel=""nofollow"">twitter_streaming_fxie</a>","FanXie2",1,TRUE,FALSE,NA,NA
"RT @HasbullaHive: If Argentina wins the World Cup I will cash app everybody who likes this tweet 100 dollars https://t.co/u53SsZZSfZ",FALSE,0,NA,2022-12-01 05:42:44,FALSE,NA,"1598190842652819456",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yasmeenah95",12811,TRUE,FALSE,NA,NA
"Argentina, Poland and Australia all advance to the knockout stages in a wild day at the #FIFAWorldCup @JoshuaRey91… https://t.co/JbYQBkqxqT",FALSE,5,NA,2022-12-01 05:42:44,TRUE,NA,"1598190841419665408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Area51SportsNet",2,FALSE,FALSE,NA,NA
"RT @myhouseidea: Y House designed by @jorgelina.tortorici.arq in #adrogue, #Argentina Photo by Alejandro Peral
Get Inspired, visit https://…",FALSE,0,NA,2022-12-01 05:42:40,FALSE,NA,"1598190825028001794",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rickricky2220",2,TRUE,FALSE,NA,NA
"RT @HasbullaHive: Argentina is ready https://t.co/ZLGfdg2ilQ",FALSE,0,NA,2022-12-01 05:42:40,FALSE,NA,"1598190824172703745",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","heyymicheal",3588,TRUE,FALSE,NA,NA
"RT @ESPNFC: ALEXIS MAC ALLISTER PUTS ARGENTINA AHEAD!!! https://t.co/QB0FqI5DS7",FALSE,0,NA,2022-12-01 05:42:38,FALSE,NA,"1598190816190570496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BigFredoe",657,TRUE,FALSE,NA,NA
"RT @brfootball: Argentina initiate phase two at the World Cup 🇦🇷 https://t.co/Iy0hAkHkEb",FALSE,0,NA,2022-12-01 05:42:37,FALSE,NA,"1598190814462898177",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rchmtssty",2607,TRUE,FALSE,NA,NA
"RT @HilbertHitchcok: Argentina, Patagonia
Ideas from @Sabo_Black 
This drawing was shout out to a Jamie jones painting
#hilda #hildafanart…",FALSE,0,NA,2022-12-01 05:42:37,FALSE,NA,"1598190813347217408",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","RADIANT_1997",138,TRUE,FALSE,NA,NA
"@fcb_aron For me it looks like they want an USA v Argentina game.",FALSE,0,"fcb_aron",2022-12-01 05:42:35,FALSE,"1598187804512890880","1598190806145564673","1164879234462097408","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TucheITime",0,FALSE,FALSE,NA,NA
"RT @FIFAWorldCup: The Argentina dream lives on 🇦🇷

#FIFAWorldCup #Qatar2022 https://t.co/j1bcuTv70H",FALSE,0,NA,2022-12-01 05:42:34,FALSE,NA,"1598190800256782337",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hiroyuki_mobile",1401,TRUE,FALSE,NA,NA
"RT @mizar: Can't Argentina lose, I do not know how kodwa they must lose. 😭😭😭",FALSE,0,NA,2022-12-01 05:42:34,FALSE,NA,"1598190800126742528",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Xole08",3,TRUE,FALSE,NA,NA
"RT @ESPNFC: PENALTY TO ARGENTINA AFTER MESSI TOOK A HIT TO THE FACE! https://t.co/TPmmZ2yFsN",FALSE,0,NA,2022-12-01 05:42:32,FALSE,NA,"1598190794078584832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kome50837168",348,TRUE,FALSE,NA,NA
"RT @BarcaWorldwide: 🇵🇱🗣️ Robert Lewandowski: “I had to defend a lot today, especially against Leo Messi. It was a fun little duel, but all…",FALSE,0,NA,2022-12-01 05:42:30,FALSE,NA,"1598190784905465857",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OladeleJimoh",93,TRUE,FALSE,NA,NA
"RT @WaruiJohn2: Argentina wako Quarters,They will beat Australia easily",FALSE,0,NA,2022-12-01 05:42:29,FALSE,NA,"1598190778232504321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","martialke",27,TRUE,FALSE,NA,NA
"RT @HasbullaHive: Argentina is ready https://t.co/ZLGfdg2ilQ",FALSE,0,NA,2022-12-01 05:42:29,FALSE,NA,"1598190777951457281",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NaomiiBautistaa",3588,TRUE,FALSE,NA,NA
"RT @Emmashakurr: No fan of Messi will pass without liking. #GOAT𓃵.#FIFAWorldCup2022 #WorldCup #Argentina https://t.co/y46bm75Hii",FALSE,0,NA,2022-12-01 05:42:28,FALSE,NA,"1598190777456545793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Snowhit83390783",111,TRUE,FALSE,NA,NA
"RT @FabrizioRomano: #Qatar2022 🚨📑⤵️

▫️ Netherlands-USA

▫️ Argentina-Australia 

▫️ France-Poland

▫️ England-Senegal",FALSE,0,NA,2022-12-01 05:42:27,FALSE,NA,"1598190771718561793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","im_1twizzy",5849,TRUE,FALSE,NA,NA
"RT @MEXC_Global: Choose the team you think would win! 10 winners will be picked to get $5 ⤵️

#Argentina #Poland #FIFAWorldCup",FALSE,0,NA,2022-12-01 05:42:26,FALSE,NA,"1598190767645724673",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","syidase",684,TRUE,FALSE,NA,NA
"@tayyabjan88 He has to, the bombardment coming from a Argentina was lethal.",FALSE,0,"tayyabjan88",2022-12-01 05:42:23,FALSE,"1598059842056622080","1598190756564344832","2658876998","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wahabBaloch004",0,FALSE,FALSE,NA,NA
"RT @10KWorldCup: Argentina🇦🇷 VS 🇵🇱Poland, Dec 1, 03:00 UTC+8  

1.Follow @Chiliz @10KWorldCup @minimisue2022

2.RT &amp; LIKE &amp; Tag Friends

3.…",FALSE,0,NA,2022-12-01 05:42:23,FALSE,NA,"1598190754811482112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Monkey_D_12",131,TRUE,FALSE,NA,NA
"RT @MadridPreeti: No major media outlet will talk about how Argentina have been gifted the 2 most controversial penalty decisions. Nobody w…",FALSE,0,NA,2022-12-01 05:42:21,FALSE,NA,"1598190745772777472",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Collinsdaperve",58,TRUE,FALSE,NA,NA
"RT @ESPNFC: POLAND vs. FRANCE and AUSTRALIA vs. ARGENTINA in the Round of 16 👀🍿 https://t.co/0CwblZe8YD",FALSE,0,NA,2022-12-01 05:42:20,FALSE,NA,"1598190742853545985",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","zzikrullahh",1063,TRUE,FALSE,NA,NA
"RT @7yhy: Argentina fans tease Saudis after they lost against Poland asking “where is Salem?” After Saudi Arabia beat Argentina, Saudi fans…",FALSE,0,NA,2022-12-01 05:42:16,FALSE,NA,"1598190724021129217",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Babipanda2",149,TRUE,FALSE,NA,NA
"@CFCMod_ And being the worst player for Argentina like Cristiano “I swear it was my goal” Ronaldo. Both finished and getting carried",FALSE,0,"CFCMod_",2022-12-01 05:42:14,FALSE,"1598059409867165696","1598190716718661633","840863149461012480","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","BrockMorrison19",0,FALSE,FALSE,NA,NA
"RT @RaghavJASH: Argentina completed 37 passes before scoring their 2. Enzo Fernandez draws the defender and makes Julian Alvarez free who s…",FALSE,0,NA,2022-12-01 05:42:13,FALSE,NA,"1598190711425630208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bigpapzs15",31,TRUE,FALSE,NA,NA
"RT @ashkeyy7: The winner of 🇳🇱 Netherlands vs. USA 🇺🇸 will face the winner of 🇦🇷 Argentina vs. Australia 🇦🇺 in the quarter-finals.

🚨 The w…",FALSE,0,NA,2022-12-01 05:42:12,FALSE,NA,"1598190709148102656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","uosmayne",1,TRUE,FALSE,NA,NA
"RT @HasbullaHive: If Argentina wins the World Cup I will cash app everybody who likes this tweet 100 dollars https://t.co/u53SsZZSfZ",FALSE,0,NA,2022-12-01 05:42:11,FALSE,NA,"1598190704207228929",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","hipstergirls67",12811,TRUE,FALSE,NA,NA
"RT @StokeyyG2: Szczesny telling the Argentina players to calm down before the penalty was even taken🤣

He’s too cold… https://t.co/5x532ubs…",FALSE,0,NA,2022-12-01 05:42:10,FALSE,NA,"1598190698683301889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","deansblush",921,TRUE,FALSE,NA,NA
"RT @Ashikur_Shovon: where is Saudi Arabia?  👿👿😂😂

#FIFAWorldCup #FIFAWorldCupQatar2022 #ARGvsPOL #ARGvsKSA #Argentina #VamosArgentina #Mess…",FALSE,0,NA,2022-12-01 05:42:08,FALSE,NA,"1598190691653677057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shehnaazfanboi",1,TRUE,FALSE,NA,NA
"@fcbfn_live The question was where is Messi, not Argentina. And after their last game, you can ask that question again, where is Messi😁😁😁🍾",FALSE,2,"fcbfn_live",2022-12-01 05:42:06,FALSE,"1598061848741281792","1598190683155619841","1373635273687400456","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","POTCASTSA",0,FALSE,FALSE,NA,NA
"RT @ARG_soccernews: Argentina 🇦🇷 fans cheering with a Bangladesh flag 🇧🇩 in the stands during Argentina - Poland match. #Qatar2022 https://…",FALSE,0,NA,2022-12-01 05:42:06,FALSE,NA,"1598190681658626055",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RafiulAzam3",17,TRUE,FALSE,NA,NA
"RT @bitgetglobal: 🙌 We've made it into Round of 16! GET IN! ⚽ Congrats, #Messi and @Argentina! 🎉

💎 To celebrate, we're giving away 10,000…",FALSE,0,NA,2022-12-01 05:42:04,FALSE,NA,"1598190674381508608",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","420sadboysohel",198,TRUE,FALSE,NA,NA
"RT @ESPNFC: Julián Álvarez starts alongside Lionel Messi with Argentina's World Cup dreams on the line 🇦🇷

It wasn't too long ago that he w…",FALSE,0,NA,2022-12-01 05:42:02,FALSE,NA,"1598190667700015105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DINESHA86026378",1750,TRUE,FALSE,NA,NA
